reviewId,review,Ticketing,Information Channels,Travel Experience
723e930c-554e-4a8e-ae16-3e706f800670,sangat membantu,,,
47b461fe-94e2-4bb2-bbd6-8119b970c479,pengalaman menyenangkan dengan redbus👍👍🙏,,positif,
289d2de2-e143-4ac0-b71d-41b47b90b1e2,bagus sekali,,,
5f554b76-372a-4c37-822d-3d893595e3bf,nice service,,,
61012a8a-ed4d-4f17-a3ac-ffde634dc952,iklan menganggu,,,
12417cdc-328d-4599-b2d9-cfc246f9f14a,,,,
fbfe8c4c-17e1-4169-80d3-7b9b5e4b2603,bagus lagi beli tiket bus apikasi redbus harga bagus,positif,,
34639cd3-7e3c-49d8-8190-a6c2495e1df0,mantap sering dapat diskon,positif,,
f219670c-5cde-4ae4-b233-2fc89b02c6c8,Terimakasih Redbus,,,
cf9073b9-95e8-4b3a-8877-a6e338eb049b,bagus sekali,,,
dc77a286-57be-4c4f-970c-0c5e275dcb6b,Diskon dan Mudah,positif,,
c8c8788b-9e52-46c6-8e84-dc0e22c395f6,jam keberangkatan gak sesuai dengan travelnya,,,negatif
a8cbadfb-5719-4f74-992f-48d0b73ef34a,cepat pelayanan mantap,,,
69c9e84d-6aa0-4fe0-8207-b268d0369c61,best,,,
747bda82-04f7-4f6d-b723-1eceb4e34e6b,oke,,,
2dbc5c99-ffa4-4066-8d0d-b3a3193ce226,ok,,,
06211948-4636-449e-9150-4001509ffc53,bagus,,,
75f25888-5116-4521-8297-0127e90cc001,Sangat mudah untuk memesan tiket,positif,,
85b71bc6-8373-49a0-be23-baba6ba9d6ff,terimakasih sudah mau merespon keluhan saya untuk pihak redbus respon sangat cepat,,positif,
26d2f9a5-1905-4bb8-85da-330b5aaf8cae,mantapp,,,
c1e0b631-4848-4397-82c9-e6b0f603c86b,respon lambat,,,
343fb7ba-276c-420a-9a52-ec5cde059235,mantap,,,
3f67128c-ab03-43f4-8ec1-eade836a6f06,"TDK ada email konfirmasi tiba2 ngirimin tiket, saat di konfirmasi ulang, kami sudah ngirimi, mana ada, aku yg punya email ga ada email masuk sama sekali, lalu diminta tanggung jawab mbulet, hati2 saja yg pake aplikasi ini, uang beli tiket nyari susah, hangus gitu aja, saya sih ga ikhlas ya, semoga Allah membalas",negatif,negatif,
ccef10dc-bd39-4555-99d8-8e8596738dd4,Aplikasi nggak jelas,,,
262a328f-c42e-4b73-9028-aa8d39c0414a,praktis dan lebih sat set,,positif,
f686c31a-afce-41eb-8b51-c5b85ce3a739,good,,,
1e32516b-9686-40ae-9266-6d4223ecf288,jangan kasih ulasan diaplikasi redbus,,,
b5794249-3102-4af2-8085-1e51c258e1f1,gmn sich pesen tiket berkali2 ngilang trs,negatif,,
ff46c6ea-053a-4f97-a8c8-512cca10158c,mantap sangat membantu perjalanan,,,
387dd52a-04aa-476c-9971-dccc9b96adaf,sangat baik,,,
d9568576-8dd6-4ec4-a454-e7d91acb3ca8,ngga lengkap.. tiket bus dari Bengkulu Sumatera ke purwokerto ngga ada.,,negatif,
6d22fe2b-f612-443e-96b0-7ee543105c2a,baik,,,
35614952-1277-4f0e-9210-47025d39ccd0,redbus emang okey,,,
ff0df91a-5f89-4440-a16b-265d9877cc42,sangat membantu untuk pencarian tiket bus,positif,,
f52920e2-03c2-4678-8984-9aeb70ce9e9e,Pemesan ke 2 gagal terus,,,
3bd691c5-de80-4abb-b298-4a6bdb5c9f42,prosesnya cepat. sangat membantu.,,,
30d4d7b5-3260-443b-b85a-61ee4301038e,ok,,,
e8ba5778-7882-49ad-8a68-df04b46b5acc,Mudah Dan Aman,,,
f8596209-1a11-4396-9eb9-3f351f08f574,uang hangus telat 5menut ditinggal,negatif,,negatif
1a146607-fb34-4349-8e86-23766f87aabe,bagus,,,
3dbe5a1e-4f4d-4339-be9c-9a1badb62f2b,pemesanan yg sangat efisien,positif,positif,
526d6339-209f-4610-8d1e-80d0a0175e84,TOLONG YA KEBIJAKN REBUS MASA PENGADUAN GX DI TAMGAPIN SAYA SALAH TANGAL BLI TIKET LALU SAYA BATALIN KITA NUGUIN UWANG KEMBA tapi gx kembali uwang saya 88000 cuma di balikin 1000 ribu tolong kebijakn klian dari rebus ataupun agen.,,negatif,
944854fa-00ad-4ccf-900e-ca940253dde3,"apk simpel, terlebih dapat diskon",positif,positif,
3ec5b9b7-e074-4852-bb7d-6f96cd57951b,sangat simpel,,,
c37bae43-efc1-4f32-96ac-f2e7c62da5a8,Mantab Langsung di respon👍,,positif,
b4878836-283f-49a0-b574-6552fb047b4a,ok mudah dipakai aplikasinya,,positif,
26a841ac-6e46-4bd2-bf59-c3c17d86766c,bagus,,,
16cf0807-af50-4ceb-a85a-a1638e96d316,Aplikasi lemot lama loadingnya,,negatif,
9f7a1776-f68e-489c-86d5-e7ebef6f6201,better choice,,,
79610b48-6ca8-4634-9603-16ea994ec817,"halo min ijin menyampaikan kendala saya waktu memesan tiket pada tanggal 23-09-2025, mohon untuk solusinya bagaimana saya pengen pengembalian dana nya saja",,negatif,
4859622e-5867-42a4-bc65-7b1cbee29676,cepat dan bisa lihat bangku yg sudah dipesan,,positif,
157355cc-a73c-4518-893c-9e5847775176,salah pesan tanggal. refund gak bisa padahal baru pesan mau ganti tanggal gak bisa alesan dari PO nya di tnya ke PO nya dari aplikasi redbus nya masalah di lempar lempar. kalo pembelian 1 gak masalah pembelian 3 gak ada retribusi sama sekali cukup saya saja semoga kalian jgan kejadian kayak saya kalo mau pakai apk ini,,negatif,
d0463e13-0661-427b-a9b0-bf4f59c4192f,mantul dah,,,
375f7c4c-f8ba-46a9-9d42-a9533dc98d62,aplikasi gak jelas. sudah 2x diinstal tapi bug parah. padahal marketingnya gila²an di medsos tapi sayangnya gak mumpuni aplikasinya. kecewa bagi yang mau pesan tiket bus dadakan,,negatif,
5e6f8d9e-2034-4af0-936e-806e9e49bf68,mudah digunakan dan banyak pilihan busnya,,,
6837be9e-3be0-4c65-acae-adff327c0ec4,sangat membantu dan praktis,,,
21631fe9-d992-4671-939c-508810eb053a,sangat membantu harga tiket lebih murah dan ximple,,,
b4daf2fc-1d94-4ed9-82cf-b3066bc9c43c,aplikasi ga guna,,,
829d4a20-5580-4af6-a23b-d5339ed2c43b,Good,,,
c61ae996-7971-4088-9541-5330bca44b7a,tiket gak bisa di refund & pelayanan CS sangat kurang cekatan/tanggap,,negatif,
8cb1ee0b-40be-4bd2-a140-2b086e437592,ok,,,
4adb6ff7-9278-432f-8819-3f4ba4d0e15f,ok,,,
50b7893c-513f-439c-90bc-29265f97b240,worth it lah apk ini,,positif,
1860eefd-db4c-45ae-b3aa-1d1d9d460f4e,red bus sangat membantu dan lebih murah dibanding harga loket,positif,,
9425e33c-4025-4d21-898c-a848fbcb055d,Mantaap..baru pertama pake aplikasinya,,positif,
c3c5da90-8917-4988-9e65-a933f9fa9e93,Good app. for busses booking speciality. cheaper fee/price and trusted.,positif,positif,
8325ccf9-4dc7-4eee-b70d-b2c64eb1c7ff,sgt membantu,,,
3a835a8f-f4c7-4826-8bac-b90e155d3654,favorit saya bus harapan jaya solo > serang,,,positif
ccb020be-9499-4b36-aabe-2c67d7a3d355,oke baik recommended,,,
d4229d84-69db-4be4-a413-0f537197998d,ok mantab,,,
985807ed-e8a0-40de-bf8b-47251335d84b,Best service,,,
acc24a09-082e-4b38-a69b-7ffb0b3ca224,praktis terpercaya,,,
8a3a5d77-ee52-4c70-9c13-104db44c7756,sangat terbantu,,,
4088d1a2-21de-4efa-b46d-aee86e7ea340,akan menjadi pilihan utama saya ketika berpergian dengan bus🥰,,,
9b405cc3-9249-4a59-80bb-1e7eadd97ef0,Mudah di gunakan dan membantu,,positif,
d2768e31-8c35-4941-b0cb-47959a3fea2b,terbaik,,,
a5c98437-b63e-4645-be3f-fb3c903c3d1c,aplikasi tiket bisa terbaik 👍💯,,positif,
31f00509-4a61-4bed-b4c3-3ab592b6d961,tolong dong pengembalian dana saya belum masuk2 ke rekening,,negatif,
9b8d29f3-ad49-4fb7-afae-3cd983ce266b,terima kasih RedBus,,,
226f22ba-f5bf-4763-b239-f0284286f7ca,ok,,,
9152c77a-9e69-468a-87ec-0841cbc684bc,good,,,
f90dac91-73f3-492e-9fc7-b77b82755108,Aplikasi bagus untuk pesan tiket bus terima kasih,positif,positif,
c65b0d76-42d7-4806-a7f7-f3f88f492354,mudah dan cepat,,,
7ddd1e93-cb7f-454f-93c8-a7183a8e236d,masa rute udah ngga ada,,negatif,
3291b89f-cf80-4b21-abb3-c01dac8b5793,"harga maksimal pelayanan minimal. beli tiket dari Surabaya Cirebon keberangkatan pukul 19:00, not worth it. mending sekalian naik keretea executive atau bus sleeper . saran kedepannya untuk redbus, berikan detail yang jelas supaya konsumen tidak kecewa.",negatif,negatif,negatif
3f1b0208-efde-49af-af5c-c0ff50dbb785,oklah,,,
4135b837-9fa4-44de-82a0-2735752542be,oke.. sangat membantu apalagi kalau lg mepet waktunya.. 🙏🏻,,,
e988f54c-d1cd-4894-af51-1f5783858940,sangat puas,,,
fc2c59ae-0042-4f4d-bd4b-92979fcb4be2,mantap,,,
71b4fb4b-d430-4189-9c63-cbd1d3bc01b6,ok,,,
bbe65c3a-422b-4eb7-952a-280df33fee40,Good dan sangat mudah beli ticket cukup lewat hp dr rumah,positif,,
80df1f66-370c-4ec7-aec8-a380e2e499cc,tidak menentu timenya,,,
90a25b39-7019-4171-8d66-190787b0447f,Parahhh ,,,
987f702f-3a21-4112-9a71-51f63eb1704f,nyaman,,,
56a0fbdf-de3c-463e-bc59-928440eb113a,red bus oke,,,
eb4a8439-01fa-4ab8-b872-e63aa497628f,Sejauh ini sangat membantu apa lagi di era digitalisasi dan online seperti sekarang yang semuanya serba online good job,,,
fbffb8ef-e9fe-45e7-9bef-364256d6893c,mantap banyak diskonnnya,positif,,
79a23043-1eac-4eac-9f8a-e4ae63988f63,sepertinya bagus app ini,,positif,
4ad96eb6-b3d0-4d1e-a978-f7294dff0d53,mau pesan bis damri susah,negatif,negatif,
c2568fa1-1a34-4586-93b1-6ac7114dcb50,mantap,,,
f8f82014-0538-43fe-a60a-4a481170947d,pesen diaplikasi banyak bug gajelas ga ada tanggung jawabnya,,negatif,
a90e7443-0799-4f71-a1d1-54c63b39730e,jos,,,
02ac195c-3170-41da-ac84-487397707509,Alur cukup mudah dipahami,positif,,
ca1c3a72-ea2d-485d-b2d3-8e0e1f50a6f5,aplikasi yang sangat membantu mesen tiket bus. dan sangat saya percaya. top banget gak perlu pergi ke agen bis tinggal klik dapat tiket on line . ajib,positif,,
7cbacca7-ee4f-412a-bd96-070f9e80dc88,ok,,,
8e0d73db-2883-4699-88e1-db2be3a2431c,Saya kecewa dengan app ini,,negatif,
43b420ff-47bc-4eb6-bf76-0f0946757b59,good,,,
8248b191-93d9-4c4e-9db8-240e5e9db3fb,mantap,,,
8409580d-a19c-4ef0-a4a1-c6bcaa773c6e,sangat membantu sekali,,,
e04fea02-5586-4ea7-95e1-fa11f75e20c9,memudahkan dalam memesan tiket bus🥰,positif,positif,
f5148911-f533-492d-a003-cc21e9e46122,aplikasi sangat membantu saya selama ini,,,
ece9e970-d037-465e-98f2-3c5459859358,jadwal yang dicantumkan tidak sesuai dengan ketersediaan bus. Mestinya aplikasi mencantumkan informasi jadwal operasional bus.,,negatif,
248dfa11-d411-4de6-8404-a589ce986503,ok,,,
fd00f99d-28cb-4fd4-807c-1deac1b4b671,good,,,
63be3e28-e05b-4013-804e-284d25e13f52,sangat membantu dalam mencari jadwal keberangkatan,,positif,
d0cf19eb-3176-4257-b2b6-4f70748c8d53,good apl,,,
2df1b33c-5824-48a2-afca-9fa95aac8018,belum di pergunakan sama sekali,,,
28d6eefa-4df1-4cd6-b596-2176451a89bf,"gara gara salah input nama doang jadi gabisa naik bus, gabisa refund, rugi 320 ribu",negatif,negatif,negatif
5e44c785-58a3-4c4a-bb46-2d5049469879,baru pertama order,,,
ba688f0a-8a44-4169-8ce2-dd315f492ac2,akses pelayanan,,,
009ba73e-4371-4233-8440-51e2ceb10cc7,tolong jangan pada beli tiket di sini kalau kalian ga mau menyesal,,negatif,
31f14d90-524b-411b-84c8-de83093a8127,"aplikasi nomor satu dan terpercaya buat beli tiket bus secara online, karna crew bis dan agen dilapangan beda sistem sama redbus, jadi harus sering2 make sure biar gak salah paham soal titik naik dan titik turun ditujuan",,positif,
17194319-5eb9-4992-b606-23a82686fe5a,mantap redbus,,,
d2297a88-9d9d-4321-afa8-efd92d691f85,Banyak Promo,positif,,
6f46b41f-b3b3-47bb-b06d-2043f85a7f94,lebih simpel dan cepat,,,
18a5aad9-b97d-466d-a2b7-43efcae40337,alhamdulilah,,,
f3ef64ea-bb1e-4868-9d3b-2e0c99cf5d90,membantu,,,
36593db0-51f0-4bdc-95bf-9dc7c59cb885,mantap,,,
260d2f5f-aa62-4c1c-b1c0-f3c68426c75c,sangat mudah dan insyaallah amanah,,positif,
ae9042af-12ed-47a3-85ea-e701a770175c,mudah dan sangat membantu. ⭐️⭐️⭐️⭐️⭐️,,,
1cefb59f-81df-4f25-adf9-04c74fa9105b,bagus apk nya,,,
c9aa059a-8271-41c8-b5a4-d1b35496f2e8,promo promo bohong,negatif,,
224deacb-80fe-4410-952f-ea86718e5b94,bagus,,,
4c411921-a3be-4285-9f0a-e6f443a0b37e,sangaat bagus dan murah tiket nya,positif,positif,
25282b97-dab6-4010-8d13-eacc9d609f14,bagus,,,
ad078d23-1aea-4b81-b73a-f1d6dcec6564,Keren mudah dan murah.,positif,positif,
e64ab648-00d6-4b0a-a7c7-656bec26eab5,Bagus,,,
a891468c-91b2-4f63-ae24-9b3898d6dd49,mantab dan sangat mudah,,,
b70b0680-2b77-4233-bb79-9033e4e4e1a5,sangat membantu,,,
a9ebfdc8-7126-4437-abe3-54b799b20a12,mantapppp,,,
fc47917a-690d-4951-b319-82133b0172a5,LENGKAP,,,
52dea277-e18a-49b9-bd7a-050da75c8d8a,sangat membantu sekali,,,
9caffb3f-fa00-4c56-ae3b-1bc84cecea65,"Seandainya ada pilihan turun di terminal wates, tidak masuk terminal busnya.",,,negatif
f38ee87d-a40c-4766-8d46-758ed652b8b2,Redbus membantu pencarian ke tujuan dengan beberapa alternatif pilihan dengan mudah dan lancar di aplikasinya. Hatur nuhun,positif,positif,
9ba824fd-a7ce-4c86-bef0-869092338b10,sejauh ini sangat memuaskan,,,
2a8cafe2-305a-4fdf-ac89-ba8b506eff64,bagus,,,
7ddd7668-cb3d-4fbf-8cfd-daf458f75732,keren,,,
89fee7b6-0962-4780-a951-8efe796776a7,"udh bayar malah ga muncul tiket di apk nya warr sekali, untung pesen tiket yg kedua berhasil dan jd brngkat",negatif,,
5de8b69c-1392-4454-aaa2-edcfa2c9f972,aplikasi GK jelas,,,
4f332653-b7da-40e3-91d0-ca688c162acf,perjalanan yg menyenangkan,,,
1b4115a4-d703-4c1e-9def-1f07e7cc5d4d,pokok ok admin langsung respect,,positif,
dc6dff3b-faca-4734-b2db-363952ae95c1,awalnya saya memesan tiket damri eksklusif kemudian saya batalkan karena mau ganti yang royal,,,
97317c31-9e38-4725-a1f3-efcbfdb99760,bagus cepat,,,
49dae687-be89-4cd6-9153-63df1597d873,Penggunaan Mudah Tak perlu lagi ke loket di agen Bus,,positif,
ce18db38-a7c7-44f8-8c53-d90bf38598cf,untuk penyempurnaan mohon dapat dilakukan debugging pada waktu gagal bayar. Termasuk info jumlah kursi tersedia dan pencegahan gagal bayar.,negatif,negatif,
2ab53d45-b260-446d-8b9e-619e6b3171a7,jadi serba mudah,,,
6f9e8d54-62e4-4af9-a8a6-9842ec33568d,redbus mantap,,,
74467bcb-bf9f-4d97-9b81-4d3896dc96ea,bagus,,,
7fd35dc6-c493-4fb9-b205-6b290c620e6e,oke,,,
0193bfd0-b16b-489f-9927-e855b6b7e03c,ini gimana sih aplikasi tolong diperbaiki lah jelek banget pesen tiket aja sulit,negatif,negatif,
b47368a6-11fd-42ad-9e7c-e72a4b1fb918,bagus,,,
2c513858-1e65-4ac8-a53e-555bc6a1406a,mantap,,,
d53468e5-ae87-48e8-ab43-a746d04ae7ef,Mudah,,,
494f6b5c-f15e-4889-be59-ab94a3c0658c,mudah cari tiket,,,
d5d0eca0-2c0b-4678-8b59-1a002edc7b90,sangat membantu,,,
333280ca-a515-425a-b93c-6d2d1c944556,menyenangkan,,,
8ab073d7-f184-4b66-aa4c-0118ef400290,mantap,,,
b0cb3daf-f5f1-46e7-b503-d7b43668288e,mntab,,,
61d32508-2ba6-4537-ae12-19e14a765c95,sangat membantu dan mudah pengoperasian untuk reservasi tiket travel,positif,,
ef818e0e-569f-4793-b66c-cd97d9c4611f,"parah udah hampir seminggu mau minta Refound GK di proses "", cukup sekali ini aja saya pakai redbus""",,negatif,
6400d4d9-0ba6-4e6c-b829-30a09d4f84f2,mantap,,,
09db6703-f860-4cf1-a5e0-41cf781b82c8,mantap,,,
62123541-9d3d-4e99-81d7-d3a1690866b5,bagus,,,
12025cf3-0487-4c03-9670-c6db51066a1f,"aplikasi apaan, lelet",,,
08048c33-93a1-4d8b-b89f-04a7973b95e7,Simple dan praktis tidak perlu ke ke agen utk pesan tiketnya...bisa dimana saja.. sesuai dgn kebutuhan kita..oke bgt,positif,positif,
0d9b96cc-83c1-405c-8d21-ab6c109a8d50,BAGUSSS POLLL 👍🏻👍🏻👍🏻,,,
c6a0f970-847d-48c9-9dfc-0e4d2a9122d4,Adminnya responsif. yang di IG juga. Baru mau pakai aplikasi ini. Liat nantinya. kalau masih bintang 🌟 5 berarti puas. kalau ada penurunan,,positif,
aabc847a-f7a6-4805-ae37-836cbecbe59b,Mudah menggunakannya,,positif,
49e092d5-d4bc-4050-8ce6-3818b3494305,Gak pernah naik bis sekalinya naik dapat PO bis Safari Darma Raya. Telatnya setengah hari. Tolong developer aplikasinya lebih selektif PO² yang gak rekomended didelete sajaa!,,,negatif
e8417115-53cd-4ed0-bab7-8eddaa995ac9,entah kenapa stuck pas awal masuk padahal internet juga aman aman aja,,negatif,
f775501f-a892-4a11-8123-819d6cd32dde,aplikasi nya bagus dan hebat,,positif,
a9dcec10-9dbf-486a-aecb-50b32749b373,Terbaikkkk,,,
e988aab8-441f-450c-a50a-0741364fe0a3,cepat dan mudah,,,
c42ced0b-b296-4e6d-8549-22fcb5ef525e,sangat membantu,,,
45e0410c-0fa4-4634-a5c6-9f8fafac05de,good,,,
201c2012-e50c-4a10-8cb8-1bdb6ca23725,kerennn,,,
d65999cb-5054-4d3d-a9a7-e0d4ffe812eb,promonya ga kaleng kaleng makasih redbus,positif,,
4e5fa649-c7da-4bcf-887e-d4be3c138677,mantap lebih hemat,,,
02939010-814b-42c1-a4fd-5ac6d99d18e9,harga lebih murah dari agen,positif,,
36a52a17-c60f-45d7-bdae-a37fea628e1a,good 👍,,,
348b681e-f415-497c-862c-be3256a40198,redBus memang top 👍👍,,positif,
ca0c2f6f-1824-4aa6-b811-81a17a025078,Batal dapat tiket padahal sudah bayar. Proses refund lambat. Tidak jelas,,negatif,
0e2761e4-99c4-4591-bfed-e040e368f283,Bagus Bagus banget,,,
f2da9738-0e3e-4566-9f06-c7d0940dfadf,lebih praktis & ekonomis,positif,positif,
83bc594d-52b7-4c95-b3d8-56a683c40154,tolong pihak Redbus saya lagi butuh Tiket pulang mumpung ada Promo 99rb tapi kagak bisa-bisa sampai H-1 udah mau transaksi kagak bisa-bisa sumpah dah. Apa gara-gara ada harga 99rb yaa? tapi saya nyoba selain diskon juga error sudah lapor ke IGnya Redbus masih suruh tunggu sampai H-1 masih belum bisa-bisa padahal saya Chat CS H-4 atau H-5an dahh. Tapi kenyataannya Gagal Trip pulang kampung mana mau ambil ijazah juga yaelah. Padahal ortu juga udah langganan dari 2020 malah Nemu Bug kek gini.,negatif,negatif,
c0c61cf8-0ae8-43c8-99af-81d98d4a3ae0,sangat membantu,,,
19faa155-716c-4c67-8ff9-345023a656b1,ok,,,
cfb4bd2e-60ec-4465-a5d9-eb13b7431777,Proses refund yang sangat lama 27 Juli 2025,,negatif,
fd79fc7f-7713-4e68-959b-c1e234642461,Sangat membantu dalam menampilkan seluruh armada dalam sekali waktu,,positif,
0cc67fd8-8f7a-4ca8-b3f3-afa950956016,cepat,,,
6555a605-c142-4afd-9838-8cea9c41038c,"kebanyakan notif, pemberitahuan keberangkatan atau tiba juga bukan, notif promo juga bukan. kalau mau matiin notif kok nanti melakukan perjalanan enggak ada notifikasi. serba salah, sampai kalau mau makai install selesai pakai unistall karena keganggu notifikasinya. semoga didengar develop, terima kasih",,negatif,
0eaec3d2-cdac-484a-a9a9-35b43426129c,mantabbbb,,,
902fcff8-ec40-42cc-8399-4da99c22fdb0,Sangattttt Mantabbbbb,,,
0b43f9b8-b7e0-4e07-a20b-6f16bb5f6f8f,bagus mantap,,,
87d7444f-2f53-4b21-bcee-7991bfdb468e,keren,,,
93c37a3f-5c54-4bf6-b3a8-7db4fb0630fb,"kok apknya g bs dibuka"" ya min bru jg dwonload!!!",,negatif,
28a7312b-1a5f-46a9-b13c-931e7a25d192,keren..harga terbaik dan kursi tersedia terliat jelas,positif,positif,
240b72d6-1b8d-431f-9686-15feb58e25c3,pelayanan bagus,,,
8300e89c-9327-4341-916d-379249652a9c,mudah banget pesanya. tapi cantumkan juga sasis bisnya ya,,positif,
cc521d3a-f8f4-43f1-a430-2894e73ebd90,mantap,,,
012ba102-afc6-4b52-9774-5e213ab847af,mantaf..,,,
96d93ffb-de59-45c5-8b1e-0c018d06e471,mantapssss,,,
ebd1818f-e546-4a5e-81cf-13fc1906a920,sangat mudah dan membantu kita sebagai penumpang yang mau berpergian. tolong dijangkau lebih luas lagi agen bisnya agar lebih fleksibel titik naiknya.,,,
fd0674b5-b6d5-451a-884d-b4173490bc84,kenapa keberangkatan bus kita sebagai Customer tidak dikasih tahu jam berapa bus kok ke agen tiket untuk kepastiannya.. saya harap ada perbaikan di layanan ini,,,negatif
86d16ad7-1bbe-426c-84df-450ff4b3ea0b,good job,,,
f2ce108b-575e-4a05-9b32-8bce55a71a11,Lancar jaya transaksi menggunakan redbus.,positif,,
6fb66ed0-e275-4775-a5e6-78119bfeb748,bagus,,,
1b6ac702-a7c3-4cf4-9ce9-c559e6b7dccc,takut juga baca pembayaran terkendala walau admin berhasil bantu pengembalian 100%,,,
6901c293-0a2f-4d9e-9b6d-caaa8b584977,ok,,,
21cd1b52-f910-455d-be03-30e47a70f36c,ngeri banget baca ulasan nya,,,
2f61628f-ba56-45e2-af16-a8414883ddff,mantap,,,
b869f967-f97b-445c-8f18-48a0677fca84,oke untuk pertama kali,,,
5c7a573f-dc78-4d33-a03c-6828c4290342,rebus memudahkan untuk pesen tiket,positif,positif,
3513e8ab-5862-412d-b1fa-9e27ec76b696,"Kecewa sama aplikasi ini, maunya ga ribet malah jd ribet, proses refund terlalu lama, klo dana pas2an jadi gagal berangkat...",,negatif,
d44caabc-3c1a-4bb6-9dbb-e08b9c05c487,ok,,,
2555d0b5-71df-43ca-847a-410089454191,saya. mendapatkan saran menggunakan aplikasi ini dari teman saya,,,
f733bfd9-4a19-4774-8c3e-4d88bbc5dace,slalu menyenangkan dan pelayanan maksimal,,,positif
757cb264-b0e2-4752-b012-4b232eef7838,"Saya membeli tiket utk 2 org lewat aplikasi ini, tetapi tidk mendapatkan kursi, berulang kali saya minta pengembalian dana lewat rincian yg dikirim oleh admin redbus, dan kami sudah lakukan sesuai prosedur memasukan nam dan rek, tetapi oleh admin tidk direspons sama sekali, sampai saya ulang2 memasukan rincian sampai berhari2 saya ulangi lg, dan yg paling anehnya adalah, malah dikembalian dgn bentuk voucer, sangat kecewa, tolong min, agar dikembalikan dana dan bukan voucer",,negatif,
cf1c20c8-b7c0-4aec-a1d0-13dd69a714dd,sangat mudah untuk digunakan,,positif,
0fee944d-9970-417d-8f75-dd8033327907,telat 2 jam,,,negatif
5f279b65-209d-4c70-ac08-45fda53f2929,gila!!! udah bayar tiket tujuan surabaya - bekasi tp tiket gagal byar padahal sudah bayar telpon cs disuruh ajukan pembelian ulang masih gagal juga telpon cs lg diarahkan pengembalian dana di ikuti dan vvvooooommmmm 5-7 hari kerja tu dana baru masuk!!!! terus gimana pulang hari ini? uang nya diproses 5-7hari kerja.. ngaco ni aplikasi!!!,negatif,negatif,
a3805272-d254-41c9-b6f3-f62730706d94,tiketing yang rekomen,,,
1395b74a-051d-4f30-9c92-23ef65d49908,keren,,,
0e820a25-4cd8-4cfb-88ff-af2b89decf48,oke,,,
5a058288-c78f-48b9-a2fc-cd79dd15d2a6,ok banget 👍,,,
c35d493a-d92c-4340-bfbe-07e00d36fb2b,sangat mudah d mengerti dan jelas penjelasannya..,,,
baf8d055-eb49-4802-afce-c108ab55f7d2,luar biasa,,,
413aca5e-c79f-4bcb-94c0-17ab775c4ef4,ini bener nih aplikasi.. good,,positif,
7b685577-124b-4d20-9c39-56d57a6addbc,ok,,,
85bda565-1368-44ab-98ca-fc80e83f7771,bagus. aplikasi user frienfly,,positif,
f594f126-9a58-486e-ab93-7533a2ad78ab,aplikasi dan browser error sudah hubungi cust service tidak difollup,,negatif,
cad111be-4166-4fc1-8c87-01506cb9de03,Cepat proses,,,
2e3c0ed9-784a-4088-bb49-92cad88fca57,sangat mudah dan cepat,,,
ec8a3616-73c4-4e77-be24-360cc84f5f8f,Gak bisa REFUND & SCHEDULE,,negatif,
0fa0ac95-8718-479e-936c-75dc8003c7c3,adain duong pembayaran lewat paylater,,,
cc42bdd4-2703-42e3-b25d-d02d18787844,nice,,,
2bc218f2-0a17-420e-ab55-815c784839bb,bis nya nyaman,,,positif
5e9d23f6-0766-4824-a33d-10170d067878,good,,,
85450254-d1fd-4928-8db9-863ebc7a7972,membantu,,,
a65001b5-7c8b-4b57-9edf-cc347434a7ef,mantul tercepat & termurah,positif,positif,
dc3aab7d-3bad-4fa2-8161-33386c71ac11,ga bs di buka,,negatif,
a86d2148-7f8f-4ad4-9ee4-ac5b39b6b7e8,"Cara pembayaran gampang bisa lewat indo mart / alfa mart. Harga lebih murah dibanding di loket. Pilihan jam berangkat dan bus banyak pilihan mulai dari ekonomi, vvip / slepper.",positif,,
35bd51f4-b786-4fc7-b9f3-7f85035ec883,suka banget aplikasi redbus lebihh murah dari loket,positif,,
